Code,Comune,Provincia,Positivi,Positivi ogni 1000 abitanti,Popolazione Stimata,aggiornamento
1145,Massello,Torino,3,55.56,54,Dati aggiornati al 14.10.2022 ore 18:30
96032,Masserano,Biella,16,7.64,2094,Dati aggiornati al 14.10.2022 ore 18:30
3093,Massino Visconti,Novara,12,11.43,1050,Dati aggiornati al 14.10.2022 ore 18:30
103043,Massiola,Verbano-Cusio-Ossola,1,7.94,126,Dati aggiornati al 14.10.2022 ore 18:30
1146,Mathi,Torino,40,10.4,3846,Dati aggiornati al 14.10.2022 ore 18:30
1147,Mattie,Torino,5,7.47,669,Dati aggiornati al 14.10.2022 ore 18:30
1148,Mazze',Torino,40,9.66,4141,Dati aggiornati al 14.10.2022 ore 18:30
1149,Meana Di Susa,Torino,9,11.42,788,Dati aggiornati al 14.10.2022 ore 18:30
3095,Meina,Novara,29,11.97,2423,Dati aggiornati al 14.10.2022 ore 18:30
6092,Melazzo,Alessandria,5,3.87,1292,Dati aggiornati al 14.10.2022 ore 18:30
4122,Melle,Cuneo,4,13.89,288,Dati aggiornati al 14.10.2022 ore 18:30
6093,Merana,Alessandria,2,10.75,186,Dati aggiornati al 14.10.2022 ore 18:30
1150,Mercenasco,Torino,10,8.12,1232,Dati aggiornati al 14.10.2022 ore 18:30
103044,Mergozzo,Verbano-Cusio-Ossola,23,10.62,2166,Dati aggiornati al 14.10.2022 ore 18:30
96033,Mezzana Mortigliengo,Biella,7,13.97,501,Dati aggiornati al 14.10.2022 ore 18:30
1152,Mezzenile,Torino,7,8.78,797,Dati aggiornati al 14.10.2022 ore 18:30
3097,Mezzomerico,Novara,9,7.32,1230,Dati aggiornati al 14.10.2022 ore 18:30
96034,Miagliano,Biella,3,5.25,571,Dati aggiornati al 14.10.2022 ore 18:30
3098,Miasino,Novara,14,17.63,794,Dati aggiornati al 14.10.2022 ore 18:30
103045,Miazzina,Verbano-Cusio-Ossola,8,20.94,382,Dati aggiornati al 14.10.2022 ore 18:30
6094,Mirabello Monferrato,Alessandria,11,8.4,1310,Dati aggiornati al 14.10.2022 ore 18:30
5063,Moasca,Asti,4,7.83,511,Dati aggiornati al 14.10.2022 ore 18:30
4123,Moiola,Cuneo,2,9.22,217,Dati aggiornati al 14.10.2022 ore 18:30
6095,Molare,Alessandria,12,5.81,2065,Dati aggiornati al 14.10.2022 ore 18:30
6096,Molino Dei Torti,Alessandria,2,3.41,587,Dati aggiornati al 14.10.2022 ore 18:30
2078,Mollia,Vercelli,1,10.2,98,Dati aggiornati al 14.10.2022 ore 18:30
5064,Mombaldone,Asti,1,5.0,200,Dati aggiornati al 14.10.2022 ore 18:30
4124,Mombarcaro,Cuneo,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
5065,Mombaruzzo,Asti,6,5.62,1068,Dati aggiornati al 14.10.2022 ore 18:30
4125,Mombasiglio,Cuneo,10,16.39,610,Dati aggiornati al 14.10.2022 ore 18:30
1153,Mombello Di Torino,Torino,11,28.21,390,Dati aggiornati al 14.10.2022 ore 18:30
6097,Mombello Monferrato,Alessandria,7,6.93,1010,Dati aggiornati al 14.10.2022 ore 18:30
5066,Mombercelli,Asti,8,3.72,2151,Dati aggiornati al 14.10.2022 ore 18:30
3100,Momo,Novara,24,9.62,2495,Dati aggiornati al 14.10.2022 ore 18:30
1154,Mompantero,Torino,6,9.24,649,Dati aggiornati al 14.10.2022 ore 18:30
6098,Momperone,Alessandria,1,4.76,210,Dati aggiornati al 14.10.2022 ore 18:30
5067,Monale,Asti,5,4.98,1004,Dati aggiornati al 14.10.2022 ore 18:30
5068,Monastero Bormida,Asti,5,5.45,917,Dati aggiornati al 14.10.2022 ore 18:30
1155,Monastero Di Lanzo,Torino,5,14.45,346,Dati aggiornati al 14.10.2022 ore 18:30
4126,Monastero Di Vasco,Cuneo,21,16.27,1291,Dati aggiornati al 14.10.2022 ore 18:30
4127,Monasterolo Casotto,Cuneo,1,11.9,84,Dati aggiornati al 14.10.2022 ore 18:30
4128,Monasterolo Di Savigliano,Cuneo,6,4.34,1382,Dati aggiornati al 14.10.2022 ore 18:30
1156,Moncalieri,Torino,721,12.53,57542,Dati aggiornati al 14.10.2022 ore 18:30
5069,Moncalvo,Asti,31,10.84,2860,Dati aggiornati al 14.10.2022 ore 18:30
1157,Moncenisio,Torino,1,28.57,35,Dati aggiornati al 14.10.2022 ore 18:30
6099,Moncestino,Alessandria,3,15.31,196,Dati aggiornati al 14.10.2022 ore 18:30
4129,Monchiero,Cuneo,3,5.19,578,Dati aggiornati al 14.10.2022 ore 18:30
2079,Moncrivello,Vercelli,8,5.73,1396,Dati aggiornati al 14.10.2022 ore 18:30
5070,Moncucco Torinese,Asti,12,13.48,890,Dati aggiornati al 14.10.2022 ore 18:30
4130,Mondovi',Cuneo,317,14.15,22403,Dati aggiornati al 14.10.2022 ore 18:30
4131,Monesiglio,Cuneo,4,6.44,621,Dati aggiornati al 14.10.2022 ore 18:30
4132,Monforte D'Alba,Cuneo,9,4.51,1996,Dati aggiornati al 14.10.2022 ore 18:30
5071,Mongardino,Asti,2,2.24,893,Dati aggiornati al 14.10.2022 ore 18:30
6100,Mongiardino Ligure,Alessandria,1,6.41,156,Dati aggiornati al 14.10.2022 ore 18:30
96035,Mongrando,Biella,42,11.07,3794,Dati aggiornati al 14.10.2022 ore 18:30
6101,Monleale,Alessandria,6,10.6,566,Dati aggiornati al 14.10.2022 ore 18:30
4133,Monta',Cuneo,24,5.11,4697,Dati aggiornati al 14.10.2022 ore 18:30
5072,Montabone,Asti,2,6.13,326,Dati aggiornati al 14.10.2022 ore 18:30
6102,Montacuto,Alessandria,6,23.81,252,Dati aggiornati al 14.10.2022 ore 18:30
5073,Montafia,Asti,1,1.06,943,Dati aggiornati al 14.10.2022 ore 18:30
6103,Montaldeo,Alessandria,1,4.02,249,Dati aggiornati al 14.10.2022 ore 18:30
6104,Montaldo Bormida,Alessandria,9,14.13,637,Dati aggiornati al 14.10.2022 ore 18:30
4134,Montaldo Di Mondovi',Cuneo,9,16.19,556,Dati aggiornati al 14.10.2022 ore 18:30
4135,Montaldo Roero,Cuneo,10,11.82,846,Dati aggiornati al 14.10.2022 ore 18:30
5074,Montaldo Scarampi,Asti,3,4.02,746,Dati aggiornati al 14.10.2022 ore 18:30
1158,Montaldo Torinese,Torino,4,5.56,719,Dati aggiornati al 14.10.2022 ore 18:30
1159,Montalenghe,Torino,10,10.04,996,Dati aggiornati al 14.10.2022 ore 18:30
1160,Montalto Dora,Torino,40,11.76,3401,Dati aggiornati al 14.10.2022 ore 18:30
1161,Montanaro,Torino,53,10.23,5181,Dati aggiornati al 14.10.2022 ore 18:30
4136,Montanera,Cuneo,9,12.02,749,Dati aggiornati al 14.10.2022 ore 18:30
6105,Montecastello,Alessandria,5,16.03,312,Dati aggiornati al 14.10.2022 ore 18:30
6106,Montechiaro D'Acqui,Alessandria,5,9.31,537,Dati aggiornati al 14.10.2022 ore 18:30
5075,Montechiaro D'Asti,Asti,10,7.9,1266,Dati aggiornati al 14.10.2022 ore 18:30
103046,Montecrestese,Verbano-Cusio-Ossola,10,7.86,1272,Dati aggiornati al 14.10.2022 ore 18:30
6107,Montegioco,Alessandria,2,6.58,304,Dati aggiornati al 14.10.2022 ore 18:30
5076,Montegrosso D'Asti,Asti,15,6.5,2308,Dati aggiornati al 14.10.2022 ore 18:30
4137,Montelupo Albese,Cuneo,5,10.31,485,Dati aggiornati al 14.10.2022 ore 18:30
5077,Montemagno,Asti,7,6.28,1115,Dati aggiornati al 14.10.2022 ore 18:30
4138,Montemale Di Cuneo,Cuneo,4,17.47,229,Dati aggiornati al 14.10.2022 ore 18:30
6108,Montemarzino,Alessandria,3,9.97,301,Dati aggiornati al 14.10.2022 ore 18:30
4139,Monterosso Grana,Cuneo,5,9.51,526,Dati aggiornati al 14.10.2022 ore 18:30
103047,Montescheno,Verbano-Cusio-Ossola,1,2.55,392,Dati aggiornati al 14.10.2022 ore 18:30
1162,Monteu Da Po,Torino,10,11.71,854,Dati aggiornati al 14.10.2022 ore 18:30
4140,Monteu Roero,Cuneo,19,11.85,1603,Dati aggiornati al 14.10.2022 ore 18:30
4141,Montezemolo,Cuneo,1,4.27,234,Dati aggiornati al 14.10.2022 ore 18:30
4142,Monticello D'Alba,Cuneo,12,5.07,2367,Dati aggiornati al 14.10.2022 ore 18:30
5121,Montiglio Monferrato,Asti,25,15.59,1604,Dati aggiornati al 14.10.2022 ore 18:30
6109,Morano Sul Po,Alessandria,4,2.88,1389,Dati aggiornati al 14.10.2022 ore 18:30
5079,Moransengo,Asti,2,10.58,189,Dati aggiornati al 14.10.2022 ore 18:30
6110,Morbello,Alessandria,3,7.11,422,Dati aggiornati al 14.10.2022 ore 18:30
4143,Moretta,Cuneo,41,10.04,4084,Dati aggiornati al 14.10.2022 ore 18:30
1163,Moriondo Torinese,Torino,12,14.23,843,Dati aggiornati al 14.10.2022 ore 18:30
6111,Mornese,Alessandria,4,5.55,721,Dati aggiornati al 14.10.2022 ore 18:30
4144,Morozzo,Cuneo,15,7.49,2003,Dati aggiornati al 14.10.2022 ore 18:30
6112,Morsasco,Alessandria,4,6.36,629,Dati aggiornati al 14.10.2022 ore 18:30
2082,Motta De' Conti,Vercelli,4,5.24,763,Dati aggiornati al 14.10.2022 ore 18:30
96037,Mottalciata,Biella,13,9.6,1354,Dati aggiornati al 14.10.2022 ore 18:30
4145,Murazzano,Cuneo,11,13.22,832,Dati aggiornati al 14.10.2022 ore 18:30
4146,Murello,Cuneo,7,7.38,949,Dati aggiornati al 14.10.2022 ore 18:30
6113,Murisengo,Alessandria,15,11.0,1364,Dati aggiornati al 14.10.2022 ore 18:30
96038,Muzzano,Biella,7,11.65,601,Dati aggiornati al 14.10.2022 ore 18:30
4147,Narzole,Cuneo,17,4.86,3498,Dati aggiornati al 14.10.2022 ore 18:30
3103,Nebbiuno,Novara,11,6.08,1809,Dati aggiornati al 14.10.2022 ore 18:30
4148,Neive,Cuneo,29,8.39,3456,Dati aggiornati al 14.10.2022 ore 18:30
96039,Netro,Biella,8,8.23,972,Dati aggiornati al 14.10.2022 ore 18:30
4149,Neviglie,Cuneo,4,10.84,369,Dati aggiornati al 14.10.2022 ore 18:30
3104,Nibbiola,Novara,4,4.84,826,Dati aggiornati al 14.10.2022 ore 18:30
1164,Nichelino,Torino,660,13.9,47482,Dati aggiornati al 14.10.2022 ore 18:30
4150,Niella Belbo,Cuneo,7,19.39,361,Dati aggiornati al 14.10.2022 ore 18:30
4151,Niella Tanaro,Cuneo,13,12.81,1015,Dati aggiornati al 14.10.2022 ore 18:30
5080,Nizza Monferrato,Asti,53,5.15,10291,Dati aggiornati al 14.10.2022 ore 18:30
1165,Noasca,Torino,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
1166,Nole,Torino,82,12.03,6816,Dati aggiornati al 14.10.2022 ore 18:30
1167,Nomaglio,Torino,3,10.49,286,Dati aggiornati al 14.10.2022 ore 18:30
1168,None,Torino,117,14.58,8025,Dati aggiornati al 14.10.2022 ore 18:30
103048,Nonio,Verbano-Cusio-Ossola,7,8.13,861,Dati aggiornati al 14.10.2022 ore 18:30
1169,Novalesa,Torino,6,11.15,538,Dati aggiornati al 14.10.2022 ore 18:30
3106,Novara,Novara,598,5.73,104363,Dati aggiornati al 14.10.2022 ore 18:30
4152,Novello,Cuneo,7,7.12,983,Dati aggiornati al 14.10.2022 ore 18:30
6114,Novi Ligure,Alessandria,267,9.44,28284,Dati aggiornati al 14.10.2022 ore 18:30
4153,Nucetto,Cuneo,4,9.76,410,Dati aggiornati al 14.10.2022 ore 18:30
96040,Occhieppo Inferiore,Biella,50,12.81,3903,Dati aggiornati al 14.10.2022 ore 18:30
96041,Occhieppo Superiore,Biella,36,13.38,2691,Dati aggiornati al 14.10.2022 ore 18:30
6115,Occimiano,Alessandria,14,10.87,1288,Dati aggiornati al 14.10.2022 ore 18:30
6116,Odalengo Grande,Alessandria,9,21.28,423,Dati aggiornati al 14.10.2022 ore 18:30
6117,Odalengo Piccolo,Alessandria,3,11.76,255,Dati aggiornati al 14.10.2022 ore 18:30
103049,Oggebbio,Verbano-Cusio-Ossola,18,20.62,873,Dati aggiornati al 14.10.2022 ore 18:30
1170,Oglianico,Torino,13,8.73,1489,Dati aggiornati al 14.10.2022 ore 18:30
2088,Olcenengo,Vercelli,10,12.79,782,Dati aggiornati al 14.10.2022 ore 18:30
2089,Oldenico,Vercelli,2,9.13,219,Dati aggiornati al 14.10.2022 ore 18:30
3108,Oleggio,Novara,98,6.92,14162,Dati aggiornati al 14.10.2022 ore 18:30
3109,Oleggio Castello,Novara,19,8.73,2176,Dati aggiornati al 14.10.2022 ore 18:30
6118,Olivola,Alessandria,2,17.7,113,Dati aggiornati al 14.10.2022 ore 18:30
5081,Olmo Gentile,Asti,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
103050,Omegna,Verbano-Cusio-Ossola,192,12.64,15190,Dati aggiornati al 14.10.2022 ore 18:30
4154,Oncino,Cuneo,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
1171,Orbassano,Torino,316,13.53,23356,Dati aggiornati al 14.10.2022 ore 18:30
1172,Orio Canavese,Torino,10,12.92,774,Dati aggiornati al 14.10.2022 ore 18:30
4155,Ormea,Cuneo,25,15.75,1587,Dati aggiornati al 14.10.2022 ore 18:30
103051,Ornavasso,Verbano-Cusio-Ossola,47,13.68,3436,Dati aggiornati al 14.10.2022 ore 18:30
6119,Orsara Bormida,Alessandria,1,2.49,402,Dati aggiornati al 14.10.2022 ore 18:30
3112,Orta San Giulio,Novara,17,12.86,1322,Dati aggiornati al 14.10.2022 ore 18:30
1173,Osasco,Torino,15,13.01,1153,Dati aggiornati al 14.10.2022 ore 18:30
1174,Osasio,Torino,8,8.72,917,Dati aggiornati al 14.10.2022 ore 18:30
4156,Ostana,Cuneo,4,47.06,85,Dati aggiornati al 14.10.2022 ore 18:30
6120,Ottiglio,Alessandria,6,9.77,614,Dati aggiornati al 14.10.2022 ore 18:30
1175,Oulx,Torino,35,10.38,3372,Dati aggiornati al 14.10.2022 ore 18:30
6121,Ovada,Alessandria,94,8.32,11298,Dati aggiornati al 14.10.2022 ore 18:30
6122,Oviglio,Alessandria,15,12.16,1234,Dati aggiornati al 14.10.2022 ore 18:30
1176,Ozegna,Torino,4,3.26,1227,Dati aggiornati al 14.10.2022 ore 18:30
6123,Ozzano Monferrato,Alessandria,11,7.85,1401,Dati aggiornati al 14.10.2022 ore 18:30
6124,Paderna,Alessandria,1,5.29,189,Dati aggiornati al 14.10.2022 ore 18:30
4157,Paesana,Cuneo,30,11.06,2712,Dati aggiornati al 14.10.2022 ore 18:30
4158,Pagno,Cuneo,6,10.71,560,Dati aggiornati al 14.10.2022 ore 18:30
1177,Palazzo Canavese,Torino,9,10.75,837,Dati aggiornati al 14.10.2022 ore 18:30
2090,Palazzolo Vercellese,Vercelli,8,6.74,1187,Dati aggiornati al 14.10.2022 ore 18:30
103052,Pallanzeno,Verbano-Cusio-Ossola,13,11.32,1148,Dati aggiornati al 14.10.2022 ore 18:30
4159,Pamparato,Cuneo,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
1178,Pancalieri,Torino,22,10.52,2091,Dati aggiornati al 14.10.2022 ore 18:30
1179,Parella,Torino,5,11.63,430,Dati aggiornati al 14.10.2022 ore 18:30
6125,Pareto,Alessandria,2,3.75,533,Dati aggiornati al 14.10.2022 ore 18:30
6126,Parodi Ligure,Alessandria,6,9.23,650,Dati aggiornati al 14.10.2022 ore 18:30
4160,Paroldo,Cuneo,4,19.32,207,Dati aggiornati al 14.10.2022 ore 18:30
3114,Paruzzaro,Novara,28,12.81,2186,Dati aggiornati al 14.10.2022 ore 18:30
5082,Passerano Marmorito,Asti,2,4.62,433,Dati aggiornati al 14.10.2022 ore 18:30
6127,Pasturana,Alessandria,21,16.46,1276,Dati aggiornati al 14.10.2022 ore 18:30
1180,Pavarolo,Torino,28,24.67,1135,Dati aggiornati al 14.10.2022 ore 18:30
1181,Pavone Canavese,Torino,32,8.32,3846,Dati aggiornati al 14.10.2022 ore 18:30
6128,Pecetto Di Valenza,Alessandria,12,9.97,1204,Dati aggiornati al 14.10.2022 ore 18:30
1183,Pecetto Torinese,Torino,51,12.61,4044,Dati aggiornati al 14.10.2022 ore 18:30
3115,Pella,Novara,12,12.61,952,Dati aggiornati al 14.10.2022 ore 18:30
5083,Penango,Asti,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
4161,Perletto,Cuneo,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
4162,Perlo,Cuneo,2,17.54,114,Dati aggiornati al 14.10.2022 ore 18:30
1184,Perosa Argentina,Torino,38,11.98,3172,Dati aggiornati al 14.10.2022 ore 18:30
1185,Perosa Canavese,Torino,4,7.69,520,Dati aggiornati al 14.10.2022 ore 18:30
1186,Perrero,Torino,11,17.05,645,Dati aggiornati al 14.10.2022 ore 18:30
2091,Pertengo,Vercelli,2,6.76,296,Dati aggiornati al 14.10.2022 ore 18:30
1187,Pertusio,Torino,6,7.92,758,Dati aggiornati al 14.10.2022 ore 18:30
1188,Pessinetto,Torino,5,8.1,617,Dati aggiornati al 14.10.2022 ore 18:30
3116,Pettenasco,Novara,32,23.29,1374,Dati aggiornati al 14.10.2022 ore 18:30
96042,Pettinengo,Biella,10,6.58,1520,Dati aggiornati al 14.10.2022 ore 18:30
4163,Peveragno,Cuneo,61,10.89,5601,Dati aggiornati al 14.10.2022 ore 18:30
2093,Pezzana,Vercelli,7,5.42,1292,Dati aggiornati al 14.10.2022 ore 18:30
4164,Pezzolo Valle Uzzone,Cuneo,2,5.83,343,Dati aggiornati al 14.10.2022 ore 18:30
1189,Pianezza,Torino,117,7.6,15395,Dati aggiornati al 14.10.2022 ore 18:30
4165,Pianfei,Cuneo,25,11.86,2108,Dati aggiornati al 14.10.2022 ore 18:30
4166,Piasco,Cuneo,15,5.48,2737,Dati aggiornati al 14.10.2022 ore 18:30
96043,Piatto,Biella,5,9.92,504,Dati aggiornati al 14.10.2022 ore 18:30
5084,Piea,Asti,11,19.0,579,Dati aggiornati al 14.10.2022 ore 18:30
96044,Piedicavallo,Biella,3,16.85,178,Dati aggiornati al 14.10.2022 ore 18:30
103053,Piedimulera,Verbano-Cusio-Ossola,14,9.2,1522,Dati aggiornati al 14.10.2022 ore 18:30
6129,Pietra Marazzi,Alessandria,6,6.66,901,Dati aggiornati al 14.10.2022 ore 18:30
4167,Pietraporzio,Cuneo,1,13.7,73,Dati aggiornati al 14.10.2022 ore 18:30
103054,Pieve Vergonte,Verbano-Cusio-Ossola,28,11.12,2518,Dati aggiornati al 14.10.2022 ore 18:30
2096,Pila,Vercelli,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
1190,Pinasca,Torino,18,6.13,2936,Dati aggiornati al 14.10.2022 ore 18:30
1191,Pinerolo,Torino,433,11.99,36113,Dati aggiornati al 14.10.2022 ore 18:30
5085,Pino D'Asti,Asti,3,13.7,219,Dati aggiornati al 14.10.2022 ore 18:30
1192,Pino Torinese,Torino,109,12.97,8404,Dati aggiornati al 14.10.2022 ore 18:30
4168,Piobesi D'Alba,Cuneo,6,4.43,1354,Dati aggiornati al 14.10.2022 ore 18:30
1193,Piobesi Torinese,Torino,28,7.36,3804,Dati aggiornati al 14.10.2022 ore 18:30
2097,Piode,Vercelli,3,16.67,180,Dati aggiornati al 14.10.2022 ore 18:30
1194,Piossasco,Torino,246,13.39,18372,Dati aggiornati al 14.10.2022 ore 18:30
5086,Piova' Massaia,Asti,6,9.9,606,Dati aggiornati al 14.10.2022 ore 18:30
4169,Piozzo,Cuneo,19,19.39,980,Dati aggiornati al 14.10.2022 ore 18:30
3119,Pisano,Novara,9,11.03,816,Dati aggiornati al 14.10.2022 ore 18:30
1195,Piscina,Torino,47,13.95,3369,Dati aggiornati al 14.10.2022 ore 18:30
1196,Piverone,Torino,6,4.4,1364,Dati aggiornati al 14.10.2022 ore 18:30
4170,Pocapaglia,Cuneo,19,5.71,3327,Dati aggiornati al 14.10.2022 ore 18:30
3120,Pogno,Novara,19,13.43,1415,Dati aggiornati al 14.10.2022 ore 18:30
1197,Poirino,Torino,101,9.7,10412,Dati aggiornati al 14.10.2022 ore 18:30
96046,Pollone,Biella,29,13.73,2112,Dati aggiornati al 14.10.2022 ore 18:30
4171,Polonghera,Cuneo,4,3.51,1140,Dati aggiornati al 14.10.2022 ore 18:30
1198,Pomaretto,Torino,15,14.84,1011,Dati aggiornati al 14.10.2022 ore 18:30
6131,Pomaro Monferrato,Alessandria,2,5.63,355,Dati aggiornati al 14.10.2022 ore 18:30
3121,Pombia,Novara,13,5.99,2170,Dati aggiornati al 14.10.2022 ore 18:30
96047,Ponderano,Biella,29,7.66,3786,Dati aggiornati al 14.10.2022 ore 18:30
1199,Pont-Canavese,Torino,29,8.81,3292,Dati aggiornati al 14.10.2022 ore 18:30
4172,Pontechianale,Cuneo,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
6132,Pontecurone,Alessandria,28,7.89,3549,Dati aggiornati al 14.10.2022 ore 18:30
6133,Pontestura,Alessandria,6,4.23,1418,Dati aggiornati al 14.10.2022 ore 18:30
6134,Ponti,Alessandria,3,5.28,568,Dati aggiornati al 14.10.2022 ore 18:30
6135,Ponzano Monferrato,Alessandria,4,11.87,337,Dati aggiornati al 14.10.2022 ore 18:30
6136,Ponzone,Alessandria,8,7.91,1011,Dati aggiornati al 14.10.2022 ore 18:30
5087,Portacomaro,Asti,23,11.35,2026,Dati aggiornati al 14.10.2022 ore 18:30
1200,Porte,Torino,11,10.64,1034,Dati aggiornati al 14.10.2022 ore 18:30
96048,Portula,Biella,5,4.19,1193,Dati aggiornati al 14.10.2022 ore 18:30
2102,Postua,Vercelli,4,6.92,578,Dati aggiornati al 14.10.2022 ore 18:30
6137,Pozzol Groppo,Alessandria,5,17.18,291,Dati aggiornati al 14.10.2022 ore 18:30
6138,Pozzolo Formigaro,Alessandria,38,8.14,4668,Dati aggiornati al 14.10.2022 ore 18:30
4173,Pradleves,Cuneo,2,8.7,230,Dati aggiornati al 14.10.2022 ore 18:30
1201,Pragelato,Torino,8,10.32,775,Dati aggiornati al 14.10.2022 ore 18:30
1202,Prali,Torino,2,8.37,239,Dati aggiornati al 14.10.2022 ore 18:30
1203,Pralormo,Torino,18,9.45,1905,Dati aggiornati al 14.10.2022 ore 18:30
96049,Pralungo,Biella,25,10.55,2370,Dati aggiornati al 14.10.2022 ore 18:30
1204,Pramollo,Torino,3,13.39,224,Dati aggiornati al 14.10.2022 ore 18:30
2104,Prarolo,Vercelli,4,5.51,726,Dati aggiornati al 14.10.2022 ore 18:30
1205,Prarostino,Torino,6,4.68,1282,Dati aggiornati al 14.10.2022 ore 18:30
6139,Prasco,Alessandria,4,8.13,492,Dati aggiornati al 14.10.2022 ore 18:30
1206,Prascorsano,Torino,6,7.97,753,Dati aggiornati al 14.10.2022 ore 18:30
1207,Pratiglione,Torino,1,1.95,513,Dati aggiornati al 14.10.2022 ore 18:30
3122,Prato Sesia,Novara,28,14.99,1868,Dati aggiornati al 14.10.2022 ore 18:30
96050,Pray,Biella,24,11.36,2113,Dati aggiornati al 14.10.2022 ore 18:30
4174,Prazzo,Cuneo,1,5.85,171,Dati aggiornati al 14.10.2022 ore 18:30
6140,Predosa,Alessandria,25,12.66,1975,Dati aggiornati al 14.10.2022 ore 18:30
103055,Premeno,Verbano-Cusio-Ossola,19,26.03,730,Dati aggiornati al 14.10.2022 ore 18:30
103056,Premia,Verbano-Cusio-Ossola,6,10.85,553,Dati aggiornati al 14.10.2022 ore 18:30
103057,Premosello-Chiovenda,Verbano-Cusio-Ossola,22,11.33,1942,Dati aggiornati al 14.10.2022 ore 18:30
4175,Priero,Cuneo,7,13.38,523,Dati aggiornati al 14.10.2022 ore 18:30
4176,Priocca,Cuneo,9,4.52,1991,Dati aggiornati al 14.10.2022 ore 18:30
4177,Priola,Cuneo,9,13.1,687,Dati aggiornati al 14.10.2022 ore 18:30
4178,Prunetto,Cuneo,3,7.09,423,Dati aggiornati al 14.10.2022 ore 18:30
1208,Quagliuzzo,Torino,7,21.15,331,Dati aggiornati al 14.10.2022 ore 18:30
5088,Quaranti,Asti,1,5.88,170,Dati aggiornati al 14.10.2022 ore 18:30
96087,Quaregna Cerreto,Biella,19,9.31,2041,Dati aggiornati al 14.10.2022 ore 18:30
6141,Quargnento,Alessandria,14,9.94,1408,Dati aggiornati al 14.10.2022 ore 18:30
103058,Quarna Sopra,Verbano-Cusio-Ossola,1,3.97,252,Dati aggiornati al 14.10.2022 ore 18:30
103059,Quarna Sotto,Verbano-Cusio-Ossola,5,12.99,385,Dati aggiornati al 14.10.2022 ore 18:30
2107,Quarona,Vercelli,38,9.5,4000,Dati aggiornati al 14.10.2022 ore 18:30
1209,Quassolo,Torino,5,14.49,345,Dati aggiornati al 14.10.2022 ore 18:30
6142,Quattordio,Alessandria,21,13.23,1587,Dati aggiornati al 14.10.2022 ore 18:30
1210,Quincinetto,Torino,9,8.74,1030,Dati aggiornati al 14.10.2022 ore 18:30
2108,Quinto Vercellese,Vercelli,7,17.54,399,Dati aggiornati al 14.10.2022 ore 18:30
4179,Racconigi,Cuneo,86,8.65,9942,Dati aggiornati al 14.10.2022 ore 18:30
2110,Rassa,Vercelli,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
103060,Re,Verbano-Cusio-Ossola,8,10.87,736,Dati aggiornati al 14.10.2022 ore 18:30
1211,Reano,Torino,12,6.76,1775,Dati aggiornati al 14.10.2022 ore 18:30
3129,Recetto,Novara,5,5.19,963,Dati aggiornati al 14.10.2022 ore 18:30
5089,Refrancore,Asti,18,11.46,1571,Dati aggiornati al 14.10.2022 ore 18:30
4180,Revello,Cuneo,29,6.79,4271,Dati aggiornati al 14.10.2022 ore 18:30
5090,Revigliasco D'Asti,Asti,4,5.09,786,Dati aggiornati al 14.10.2022 ore 18:30
1212,Ribordone,Torino,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
6143,Ricaldone,Alessandria,6,9.27,647,Dati aggiornati al 14.10.2022 ore 18:30
4181,Rifreddo,Cuneo,8,7.66,1044,Dati aggiornati al 14.10.2022 ore 18:30
2113,Rimella,Vercelli,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
4182,Rittana,Cuneo,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
1215,Riva Presso Chieri,Torino,47,9.9,4747,Dati aggiornati al 14.10.2022 ore 18:30
1213,Rivalba,Torino,16,13.88,1153,Dati aggiornati al 14.10.2022 ore 18:30
6144,Rivalta Bormida,Alessandria,10,7.12,1404,Dati aggiornati al 14.10.2022 ore 18:30
1214,Rivalta Di Torino,Torino,247,12.31,20065,Dati aggiornati al 14.10.2022 ore 18:30
1216,Rivara,Torino,13,5.03,2584,Dati aggiornati al 14.10.2022 ore 18:30
1217,Rivarolo Canavese,Torino,114,9.15,12459,Dati aggiornati al 14.10.2022 ore 18:30
6145,Rivarone,Alessandria,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
1218,Rivarossa,Torino,20,12.56,1592,Dati aggiornati al 14.10.2022 ore 18:30
2115,Rive,Vercelli,3,6.71,447,Dati aggiornati al 14.10.2022 ore 18:30
1219,Rivoli,Torino,590,12.15,48560,Dati aggiornati al 14.10.2022 ore 18:30
4183,Roaschia,Cuneo,2,18.69,107,Dati aggiornati al 14.10.2022 ore 18:30
4184,Roascio,Cuneo,0,0.0,,Dati aggiornati al 14.10.2022 ore 18:30
2116,Roasio,Vercelli,38,16.27,2336,Dati aggiornati al 14.10.2022 ore 18:30
